date,temperatureMax,temperatureMin,rainTotal,rainPercent,barometerMax,barometerMin,cloudMax,cloudMin,humidityMax,humidityMin
2019-04-15,51.8,35.96,0.466,5.56,29.608,29.065,,,83.0,73.0
2019-04-16,43.104,32.36,0.026,0.35,29.775,29.356,,,82.0,55.0
2019-04-17,67.058,25.724,0.0,0.0,30.038,29.779,,,80.0,23.276
2019-04-18,63.5,28.04,0.026,0.35,30.049,29.623,,,71.0,39.0
2019-04-19,74.859,48.392,0.026,0.35,29.663,29.495,,,74.0,55.0
2019-04-20,53.42,41.54,1.036,12.5,29.764,29.554,,,81.862,72.0
2019-04-21,82.04,43.22,0.0,0.0,30.044,29.67,,,84.0,39.0
2019-04-22,78.032,47.66,0.0,0.0,30.167,30.058,,,76.0,42.448
2019-04-23,80.538,40.739,0.0,0.0,30.113,29.694,,,76.0,36.0
2019-04-24,60.278,41.36,0.285,3.82,29.777,29.541,,,78.0,55.067
2019-04-25,64.586,39.74,0.052,0.69,29.849,29.781,,,81.0,48.0
2019-04-26,53.06,35.42,0.078,1.04,29.855,29.316,,,80.0,61.448
2019-04-27,48.548,36.524,0.777,10.42,29.466,29.139,,,83.0,69.0
2019-04-28,55.555,34.16,0.026,0.35,30.001,29.48,,,79.0,62.586
2019-04-29,55.73,26.78,0.0,0.0,30.237,29.999,,,80.633,36.0
2019-04-30,59.894,36.966,0.0,0.0,30.226,30.006,,,66.0,37.621
2019-05-01,49.336,32.9,0.0,0.0,30.331,30.024,,,69.0,43.0
2019-05-02,47.48,41.18,0.285,3.82,30.015,29.89,,,80.0,59.0
2019-05-03,52.88,43.34,0.337,4.17,30.015,29.779,,,82.0,80.0
2019-05-04,58.64,46.04,0.129,1.74,29.823,29.755,,,84.0,69.0
2019-05-05,75.53,35.42,0.0,0.0,29.809,29.751,,,83.633,39.207
2019-05-06,81.823,38.12,0.0,0.0,29.954,29.803,,,81.0,32.033
2019-05-07,62.178,51.657,0.414,5.56,30.098,29.953,,,78.0,49.034
2019-05-08,61.34,30.74,0.0,0.0,30.301,30.095,,,78.0,38.2
2019-05-09,72.928,27.86,0.0,0.0,30.313,30.05,,,75.0,32.0
2019-05-10,61.52,46.22,1.657,19.44,30.076,29.729,,,84.8,37.0
2019-05-11,59.118,41.036,0.0,0.0,30.023,29.798,,,83.0,48.633
2019-05-12,59.037,34.52,0.0,0.0,30.017,29.831,,,78.0,42.6
2019-05-13,62.672,41.36,0.0,0.0,29.859,29.74,,,73.0,42.2
2019-05-14,54.711,37.76,0.388,5.21,29.816,29.7,,,78.0,55.0
2019-05-15,62.886,39.92,0.078,1.04,29.731,29.637,,,81.0,50.8
2019-05-16,69.278,37.94,0.0,0.0,29.766,29.668,,,81.0,48.0
2019-05-17,79.142,42.62,0.155,2.08,29.798,29.521,,,80.633,49.0
2019-05-18,67.28,46.04,0.0,0.0,29.99,29.726,,,69.0,49.0
2019-05-19,84.02,48.38,0.078,1.04,30.014,29.794,,,79.0,48.0
2019-05-20,79.806,60.8,0.622,5.9,29.831,29.659,,,83.0,57.4
2019-05-21,61.676,44.894,0.026,0.41,29.956,29.755,,,76.0,52.0
2019-05-22,71.643,36.86,0.0,0.0,30.239,29.971,,,79.0,41.233
2019-05-23,74.66,46.76,0.078,1.04,30.22,29.729,,,78.0,47.0
2019-05-24,60.662,50.72,0.285,2.78,30.078,29.635,,,82.0,74.0
2019-05-25,77.72,38.48,0.052,0.69,30.146,29.914,,,84.0,51.0
2019-05-26,79.948,55.94,1.088,10.76,29.938,29.774,,,86.0,50.0
2019-05-27,72.518,43.16,0.0,0.0,30.062,29.942,,,82.0,51.0
2019-05-28,54.165,38.66,0.337,4.51,30.065,29.726,,,80.0,58.0
2019-05-29,69.08,43.34,0.0,0.0,29.746,29.655,,,82.0,58.0
2019-05-30,79.681,41.9,0.0,0.0,29.709,29.611,,,83.0,48.241
2019-05-31,70.837,49.1,0.0,0.0,29.849,29.608,,,75.0,46.0
2019-06-01,73.22,38.66,0.0,0.0,29.862,29.735,,,79.0,55.0
2019-06-02,70.855,55.4,0.388,4.86,29.751,29.598,,,82.0,65.0
2019-06-03,66.644,43.34,0.026,0.35,29.898,29.641,,,82.0,52.367
2019-06-04,72.812,39.2,0.0,0.0,29.984,29.888,,,83.0,45.138
2019-06-05,71.178,48.56,0.337,4.51,29.923,29.727,,,81.0,59.0
2019-06-06,80.228,56.3,0.311,4.17,29.938,29.652,,,83.0,43.0
2019-06-07,86.66,41.72,0.0,0.0,30.062,29.908,,,81.414,38.0
2019-06-08,82.89,40.82,0.0,0.0,30.335,30.06,,,79.0,30.0
2019-06-09,90.568,40.1,0.0,0.0,30.348,30.294,,,76.0,29.0
2019-06-10,89.912,52.34,0.0,0.0,30.342,30.036,,,77.0,35.0
2019-06-11,72.618,59.242,0.026,0.35,30.105,29.796,,,80.0,49.0
2019-06-12,80.42,42.49,0.0,0.0,30.161,30.078,,,82.0,38.0
2019-06-13,65.006,51.98,0.0,0.0,30.154,29.762,,,76.0,53.0
2019-06-14,70.861,49.46,0.026,0.35,29.858,29.62,,,81.0,58.0
2019-06-15,82.779,47.84,0.0,0.0,29.953,29.803,,,83.0,46.133
2019-06-16,76.586,54.68,0.0,0.0,29.929,29.82,,,82.0,52.517
2019-06-17,81.842,45.32,0.0,0.0,30.089,29.93,,,82.0,40.0
2019-06-18,85.801,46.94,0.0,0.0,30.097,29.956,,,78.0,43.0
2019-06-19,86.054,53.24,0.026,0.35,29.995,29.829,,,80.0,51.5
2019-06-20,68.786,59.72,0.0,0.0,29.859,29.556,,,82.0,74.3
2019-06-21,76.894,57.56,0.0,0.0,29.792,29.58,,,83.0,56.0
2019-06-22,81.974,48.38,0.0,0.0,29.966,29.796,,,83.0,42.733
2019-06-23,86.132,47.12,0.0,0.0,30.01,29.892,,,81.724,37.133
2019-06-24,86.304,47.66,0.0,0.0,29.966,29.906,,,80.4,35.0
2019-06-25,80.923,49.46,0.026,0.35,29.962,29.825,,,79.0,57.0
2019-06-26,88.424,55.58,0.0,0.0,30.115,29.934,,,83.0,46.31
2019-06-27,91.016,57.65,0.0,0.0,30.261,30.095,,,83.0,44.207
2019-06-28,93.15,55.76,0.0,0.0,30.305,30.224,,,81.103,42.0
2019-06-29,85.004,61.7,0.026,0.35,30.25,29.956,,,80.0,60.0
2019-06-30,70.226,56.84,0.0,0.0,30.036,29.859,,,83.0,74.276
2019-07-01,87.62,51.98,0.0,0.0,30.01,29.94,,,84.0,48.0
2019-07-02,89.575,61.16,0.0,0.0,30.012,29.864,,,81.0,48.0
2019-07-03,92.778,56.12,0.0,0.0,30.093,29.914,,,82.0,43.586
2019-07-04,93.678,55.04,0.0,0.0,30.283,30.095,,,81.0,41.345
2019-07-05,93.026,58.28,0.0,0.0,30.29,30.161,,,81.0,45.0
2019-07-06,89.867,68.54,0.0,0.0,30.17,29.973,,,79.0,62.0
2019-07-07,84.38,48.56,0.0,0.0,30.15,30.025,,,83.0,40.0
2019-07-08,89.054,44.6,0.0,0.0,30.176,30.067,,,80.0,37.0
2019-07-09,90.382,49.64,0.0,0.0,30.17,30.082,,,79.0,39.0
2019-07-10,92.354,55.94,0.0,0.0,30.17,30.121,,,79.0,39.0
2019-07-11,84.169,57.92,0.0,0.0,30.146,29.881,,,79.0,58.828
2019-07-12,82.506,63.972,0.0,0.0,29.932,29.794,,,82.0,64.0
2019-07-13,87.62,57.2,0.0,0.0,29.988,29.918,,,84.0,55.379
2019-07-14,81.823,57.92,0.0,0.0,30.1,29.945,,,84.0,56.0
2019-07-15,87.794,52.812,0.0,0.0,30.176,30.11,,,82.0,45.0
2019-07-16,86.828,52.16,0.0,0.0,30.187,30.015,,,81.0,55.207
2019-07-17,82.034,67.46,0.0,0.0,30.043,29.973,,,84.0,69.0
2019-07-18,86.391,54.14,0.0,0.0,30.093,30.017,,,86.0,61.0
2019-07-19,93.951,64.58,0.0,0.0,30.038,29.883,,,84.0,58.0
2019-07-20,97.412,67.46,0.0,0.0,29.967,29.892,,,84.0,49.0
2019-07-21,92.12,71.78,0.0,0.0,29.987,29.849,,,83.0,51.586
2019-07-22,73.37,57.02,0.0,0.0,30.067,29.966,,,83.0,75.0
2019-07-23,86.36,57.56,0.0,0.0,30.021,29.908,,,84.0,46.0
2019-07-24,85.928,50.36,0.0,0.0,30.132,30.015,,,82.0,47.2
2019-07-25,88.118,49.28,0.0,0.0,30.259,30.11,,,81.0,48.0
2019-07-26,91.654,53.203,0.0,0.0,30.407,30.253,,,82.0,40.793
2019-07-27,93.518,54.32,0.0,0.0,30.405,30.266,,,80.586,43.0
2019-07-28,88.388,62.06,0.0,0.0,30.277,30.073,,,81.0,56.633
2019-07-29,94.64,62.24,0.0,0.0,30.104,30.05,,,85.0,47.0
2019-07-30,95.648,65.84,0.0,0.0,30.134,30.045,,,82.0,49.0
2019-07-31,86.9,64.94,0.0,0.0,30.185,30.108,,,82.0,59.0
2019-08-01,87.719,54.14,0.0,0.0,30.291,30.174,,,83.0,42.448
2019-08-02,91.514,47.12,0.0,0.0,30.292,30.213,,,81.0,36.034
2019-08-03,92.939,48.74,0.0,0.0,30.231,30.023,,,79.0,38.633
2019-08-04,84.068,57.02,0.0,0.0,30.113,30.028,,,78.0,38.433
2019-08-05,90.258,45.86,0.0,0.0,30.115,30.047,,,79.0,37.0
2019-08-06,96.26,51.44,0.0,0.0,30.052,29.87,,,79.0,44.167
2019-08-07,88.39,64.94,0.0,0.0,29.916,29.864,,,82.0,57.0
2019-08-08,86.426,65.3,0.078,1.04,29.881,29.702,,,87.0,68.0
2019-08-09,84.87,57.488,0.0,0.0,29.857,29.709,,,85.0,50.0
2019-08-10,73.108,55.76,0.0,0.0,29.927,29.803,,,82.0,62.0
2019-08-11,84.74,48.38,0.0,0.0,30.028,29.919,,,84.0,46.6
2019-08-12,85.64,54.19,0.0,0.0,30.039,29.91,,,82.0,53.0
2019-08-13,87.39,62.24,0.0,0.0,29.943,29.857,,,82.0,48.172
2019-08-14,87.198,51.539,0.0,0.0,30.078,29.916,,,81.379,47.0
2019-08-15,87.788,46.04,0.0,0.0,30.145,30.076,,,81.0,43.933
2019-08-16,86.84,59.9,0.0,0.0,30.13,30.065,,,80.0,53.467
2019-08-17,86.078,62.724,0.0,0.0,30.111,30.056,,,82.0,58.0
2019-08-18,89.846,58.28,0.026,0.35,30.13,30.054,,,84.0,57.0
2019-08-19,87.92,62.78,0.0,0.0,30.091,30.004,,,83.0,60.633
2019-08-20,91.838,52.934,0.0,0.0,30.185,30.087,,,83.69,40.967
2019-08-21,76.28,54.14,0.233,2.78,30.169,29.921,,,81.0,66.31
2019-08-22,82.648,61.34,0.078,0.35,29.995,29.847,,,84.0,58.69
2019-08-23,80.186,51.44,0.0,0.0,30.16,29.991,,,84.0,50.0
2019-08-24,78.322,44.78,0.0,0.0,30.342,30.157,,,82.0,58.31
2019-08-25,87.874,44.24,0.0,0.0,30.388,30.325,,,83.0,42.621
2019-08-26,90.638,41.36,0.0,0.0,30.366,30.229,,,81.0,38.0
2019-08-27,89.06,43.16,0.0,0.0,30.242,30.03,,,81.0,46.0
2019-08-28,83.318,60.08,0.259,2.78,30.045,29.903,,,78.0,58.6
2019-08-29,82.58,55.76,0.129,1.39,29.99,29.875,,,83.0,56.0
2019-08-30,83.554,50.9,0.0,0.0,30.079,29.883,,,84.0,50.0
2019-08-31,79.309,48.79,0.0,0.0,30.37,30.084,,,82.0,49.0
2019-09-01,85.534,44.6,0.0,0.0,30.394,30.29,,,81.379,43.0
2019-09-02,65.66,59.18,0.751,6.25,30.281,29.958,,,83.0,62.0
2019-09-03,79.65,52.34,0.0,0.0,30.13,29.993,,,85.0,52.0
2019-09-04,81.637,56.84,0.207,2.78,30.086,29.783,,,83.0,67.0
2019-09-05,80.637,44.78,0.026,0.35,30.161,30.021,,,83.0,46.0
2019-09-06,84.338,45.32,0.0,0.0,30.167,29.971,,,81.0,45.0
2019-09-07,78.955,49.28,0.078,1.04,29.982,29.774,,,80.0,48.0
2019-09-08,72.932,52.7,0.0,0.0,30.162,29.816,,,84.0,58.7
2019-09-09,77.0,47.054,0.0,0.0,30.342,30.172,,,82.0,49.759
2019-09-10,79.466,37.76,0.0,0.0,30.373,30.166,,,81.867,54.0
2019-09-11,82.766,62.96,0.155,2.08,30.152,30.047,,,84.0,66.586
2019-09-12,76.46,50.012,0.0,0.0,30.361,30.115,,,81.0,51.069
2019-09-13,78.44,34.34,0.0,0.0,30.455,30.338,,,82.0,42.0
2019-09-14,66.38,53.78,0.0,0.0,30.335,30.049,,,76.069,57.0
2019-09-15,73.67,48.92,0.0,0.0,30.119,30.076,,,83.0,55.655
2019-09-16,76.736,44.06,0.0,0.0,30.122,30.078,,,82.0,46.667
2019-09-17,74.604,37.76,0.0,0.0,30.217,30.102,,,81.0,54.586
2019-09-18,76.352,36.14,0.0,0.0,30.316,30.205,,,81.0,39.9
2019-09-19,80.029,30.74,0.0,0.0,30.314,30.228,,,78.833,39.586
2019-09-20,83.306,40.82,0.0,0.0,30.246,30.141,,,80.0,44.379
2019-09-21,88.923,48.02,0.0,0.0,30.22,30.159,,,81.0,46.241
2019-09-22,84.38,48.56,0.0,0.0,30.204,30.002,,,82.0,53.0
2019-09-23,71.882,66.38,0.026,0.35,29.999,29.711,,,83.0,75.0
2019-09-24,66.38,53.768,0.026,0.35,29.844,29.707,,,85.0,80.0
2019-09-25,75.92,52.34,0.0,0.0,29.877,29.796,,,85.0,56.0
2019-09-26,65.48,52.34,0.026,0.35,29.805,29.639,,,85.0,78.0
2019-09-27,76.064,42.26,0.0,0.0,30.074,29.77,,,86.0,52.233
2019-09-28,68.9,50.0,0.026,0.35,30.043,29.923,,,83.0,74.4
2019-09-29,67.736,43.086,0.0,0.0,30.431,30.05,,,84.0,52.233
2019-09-30,68.6,32.72,0.0,0.0,30.431,30.117,,,82.0,55.6
2019-10-01,67.058,52.7,0.466,3.47,30.122,29.74,,,84.0,74.0
2019-10-02,66.56,39.417,1.062,4.86,30.026,29.703,,,87.0,82.0
2019-10-03,56.151,31.28,0.0,0.0,30.117,29.916,,,87.0,72.0
2019-10-04,48.448,39.597,0.104,1.39,30.202,29.768,,,86.0,73.0
2019-10-05,66.38,27.14,0.026,0.35,30.314,30.209,,,84.0,50.0
2019-10-06,60.08,29.48,0.0,0.0,30.222,29.962,,,81.967,70.0
2019-10-07,60.26,52.562,1.347,16.32,30.032,29.949,,,85.0,77.0
2019-10-08,71.674,41.36,0.026,0.35,30.29,30.006,,,87.0,54.0
2019-10-09,70.874,30.74,0.0,0.0,30.314,30.27,,,83.0,52.0
2019-10-10,78.843,36.86,0.0,0.0,30.294,30.246,,,83.0,38.207
2019-10-11,77.974,32.9,0.0,0.0,30.281,30.119,,,81.0,34.207
2019-10-12,76.671,41.18,0.0,0.0,30.11,29.847,,,77.0,46.633
2019-10-13,72.705,40.64,0.0,0.0,30.047,29.895,,,75.0,38.567
2019-10-14,73.358,36.86,0.104,1.39,29.971,29.772,,,79.0,43.233
2019-10-15,65.53,31.28,0.0,0.0,30.015,29.945,,,81.0,46.0
2019-10-16,61.88,30.74,0.0,0.0,29.978,29.502,,,79.0,50.0
2019-10-17,53.564,40.28,1.45,17.71,29.513,28.858,,,83.0,58.0
2019-10-18,43.52,40.46,0.311,4.17,29.783,29.207,,,84.0,78.0
2019-10-19,62.6,33.918,0.0,0.0,29.923,29.795,,,81.0,52.0
2019-10-20,52.88,27.86,0.0,0.0,29.921,29.818,,,82.0,66.0
2019-10-21,74.213,30.56,0.0,0.0,30.056,29.847,,,83.0,49.0
2019-10-22,59.155,35.302,0.0,0.0,30.038,29.764,,,81.0,56.0
2019-10-23,64.64,47.12,0.414,5.21,29.91,29.665,,,82.0,55.0
2019-10-24,63.5,35.96,0.0,0.0,30.093,29.914,,,79.0,47.0
2019-10-25,51.26,38.12,0.0,0.0,30.204,30.067,,,80.0,64.0
2019-10-26,62.408,34.979,0.129,1.74,30.163,30.025,,,83.0,51.933
2019-10-27,46.22,29.48,0.414,5.56,30.146,29.619,,,83.0,72.0
2019-10-28,58.28,43.88,0.155,2.08,30.097,29.692,,,84.4,75.621
2019-10-29,62.42,43.88,0.0,0.0,30.132,30.073,,,83.0,59.0
2019-10-30,65.426,48.56,0.0,0.0,30.181,30.069,,,82.0,67.0
2019-10-31,65.66,51.08,0.906,11.11,30.066,29.36,,,84.724,81.0
2019-11-01,66.56,38.12,0.855,4.62,30.052,29.176,,,90.0,64.3
2019-11-02,54.578,25.7,0.0,0.0,30.1,29.897,,,82.0,53.0
2019-11-03,44.96,29.3,0.052,0.35,29.916,29.763,,,80.0,67.0
2019-11-04,52.178,29.12,0.0,0.0,30.095,29.924,,,80.0,53.31
2019-11-05,50.9,42.136,0.052,0.69,29.995,29.836,,,78.0,52.0
2019-11-06,46.344,28.152,0.0,0.0,30.106,29.91,,,81.0,54.0
2019-11-07,37.706,26.6,0.0,0.0,30.084,29.825,,,78.0,59.0
2019-11-08,29.57,22.64,0.0,0.0,29.919,29.759,,,78.0,69.0
2019-11-09,37.996,13.1,0.026,0.35,29.966,29.894,,,77.0,56.0
2019-11-10,44.402,28.58,0.0,0.0,29.921,29.781,,,59.0,48.0
2019-11-11,37.4,23.9,0.026,0.35,30.102,29.836,,,75.0,59.0
2019-11-12,24.924,15.98,0.0,0.0,29.931,29.635,,,76.0,61.0
2019-11-13,24.75,2.696,0.0,0.0,30.266,29.883,,,61.0,54.0
2019-11-14,29.12,0.5,0.0,0.0,30.285,30.095,,,67.0,54.0
2019-11-15,34.52,28.94,0.0,0.0,30.111,29.921,,,85.0,59.0
2019-11-16,29.84,2.84,0.0,0.0,30.493,30.065,,,85.0,58.0
2019-11-17,38.902,-2.38,0.0,0.0,30.497,30.163,,,78.0,60.0
2019-11-18,41.801,11.3,0.0,0.0,30.163,29.726,,,83.0,75.0
2019-11-19,33.98,28.04,0.0,0.0,29.79,29.639,,,88.0,83.0
2019-11-20,33.8,29.84,0.0,0.0,30.001,29.799,,,88.0,88.0
2019-11-21,43.274,18.5,0.104,1.39,30.104,29.901,,,88.0,78.0
2019-11-22,41.36,26.78,0.0,0.0,29.894,29.456,,,85.0,71.367
2019-11-23,37.958,16.88,0.0,0.0,29.849,29.674,,,72.0,55.0
2019-11-24,38.12,25.16,0.0,0.0,29.681,29.316,,,74.0,63.0
2019-11-25,48.877,27.68,0.0,0.0,29.716,29.377,,,78.0,59.0
2019-11-26,52.742,26.96,0.0,0.0,29.91,29.718,,,82.586,59.6
2019-11-27,44.78,26.24,0.052,0.69,30.002,29.427,,,82.0,69.0
2019-11-28,39.836,27.32,0.078,1.32,29.978,29.384,,,85.0,80.0
2019-11-29,27.14,23.18,0.0,0.0,30.22,30.122,,,81.0,76.233
2019-11-30,23.216,13.82,0.0,0.0,30.122,29.96,,,76.567,69.0
2019-12-01,24.26,1.4,0.0,0.0,29.98,29.744,,,72.0,68.0
2019-12-02,30.74,22.82,0.0,0.0,29.757,29.598,,,78.0,61.0
2019-12-03,30.344,17.24,0.0,0.0,29.655,29.41,,,67.0,58.0
2019-12-04,35.06,13.1,0.0,0.0,29.412,29.283,,,76.0,64.0
2019-12-05,33.8,23.72,0.0,0.0,29.764,29.316,,,82.0,73.0
2019-12-06,28.04,21.2,0.0,0.0,29.914,29.773,,,76.0,69.0
2019-12-07,24.8,16.628,0.0,0.0,30.266,29.9,,,76.0,70.0
2019-12-08,30.74,-3.82,0.0,0.0,30.305,30.014,,,73.0,55.0
2019-12-09,43.88,30.74,0.0,0.0,30.041,29.5,,,79.0,55.0
2019-12-10,48.56,35.463,0.0,0.0,29.79,29.408,,,81.0,62.0
2019-12-11,35.174,16.16,0.0,0.0,30.135,29.817,,,70.0,51.0
2019-12-12,26.78,14.84,0.0,0.0,30.545,30.016,,,65.0,52.0
2019-12-13,40.28,14.54,0.0,0.0,30.468,30.023,,,72.0,46.0
2019-12-14,51.62,33.44,0.0,0.0,30.02,28.856,,,82.567,72.0
2019-12-15,49.64,22.1,0.0,0.0,29.764,28.816,,,83.0,66.0
2019-12-16,25.772,9.68,0.0,0.0,30.078,29.775,,,69.0,55.0
2019-12-17,24.08,12.56,0.0,0.0,30.01,29.58,,,75.167,59.0
2019-12-18,29.48,15.98,0.0,0.0,29.628,29.449,,,78.0,68.0
2019-12-19,17.288,-10.48,0.0,0.0,30.119,29.629,,,68.0,56.0
2019-12-20,14.801,-11.74,0.0,0.0,30.469,30.115,,,64.0,57.0
2019-12-21,23.478,-8.128,0.0,0.0,30.477,30.178,,,64.0,58.0
2019-12-22,39.104,8.96,0.0,0.0,30.178,29.905,,,74.0,59.0
2019-12-23,47.072,17.6,0.0,0.0,29.938,29.626,,,80.0,57.0
2019-12-24,39.02,18.674,0.0,0.0,30.091,29.703,,,73.0,59.0
2019-12-25,35.948,14.36,0.0,0.0,30.119,29.962,,,73.0,56.0
2019-12-26,32.9,13.46,0.0,0.0,30.209,30.015,,,73.0,62.0
2019-12-27,40.28,28.4,0.0,0.0,30.156,29.764,,,83.0,68.0
2019-12-28,41.093,28.4,0.0,0.0,30.032,29.847,,,84.0,65.0
2019-12-29,36.14,18.5,0.0,0.0,30.091,29.967,,,81.0,68.0
2019-12-30,32.72,27.86,0.0,0.0,29.988,29.657,,,81.0,71.0
2019-12-31,37.94,30.02,0.052,0.69,29.727,29.325,,,80.0,69.0
2020-01-01,32.36,28.58,0.0,0.0,29.488,29.303,,,82.0,80.0
2020-01-02,36.32,24.08,0.0,0.0,29.657,29.49,,,81.0,72.0
2020-01-03,38.276,34.7,0.026,0.35,29.602,29.51,,,78.0,70.103
2020-01-04,35.42,31.64,0.026,0.35,29.648,29.443,,,83.0,78.0
2020-01-05,31.532,18.32,0.0,0.0,29.75,29.454,,,83.0,76.0
2020-01-06,29.48,6.08,0.0,0.0,29.766,29.554,,,80.867,73.0
2020-01-07,32.13,23.18,0.0,0.0,29.827,29.637,,,82.0,73.0
2020-01-08,33.8,21.032,0.0,0.0,29.86,29.545,,,82.0,72.133
2020-01-09,20.79,-1.48,0.0,0.0,30.549,29.872,,,72.0,58.0
2020-01-10,37.4,8.24,0.0,0.0,30.451,30.082,,,73.0,55.0
2020-01-11,54.362,35.6,0.0,0.0,30.139,29.79,,,83.533,72.533
2020-01-12,46.952,20.3,0.0,0.0,30.342,29.608,,,86.0,80.0
2020-01-13,31.1,17.42,0.0,0.0,30.414,30.198,,,81.0,78.0
2020-01-14,31.59,22.64,0.0,0.0,30.307,29.978,,,82.0,79.0
2020-01-15,33.8,28.94,0.026,0.35,30.06,29.883,,,85.0,80.0
2020-01-16,32.0,20.493,0.0,0.0,30.046,29.703,,,85.0,81.0
2020-01-17,20.3,-11.02,0.0,0.0,30.567,29.981,,,81.0,67.0
2020-01-18,12.194,-15.88,0.0,0.0,30.527,29.709,,,77.0,61.241
2020-01-19,26.96,11.66,0.0,0.0,29.785,29.36,,,84.0,77.0
2020-01-20,20.078,-5.62,0.0,0.0,30.196,29.787,,,77.0,69.0
2020-01-21,21.476,-13.18,0.0,0.0,30.277,30.199,,,72.0,64.0
2020-01-22,36.89,13.328,0.0,0.0,30.242,30.176,,,77.0,66.0
2020-01-23,40.322,10.4,0.0,0.0,30.263,30.189,,,75.0,56.567
2020-01-24,42.62,14.0,0.0,0.0,30.313,30.231,,,76.0,58.0
2020-01-25,39.56,19.04,0.026,0.35,30.237,29.833,,,79.0,65.0
2020-01-26,36.86,32.18,0.0,0.0,29.846,29.537,,,84.0,79.0
2020-01-27,35.42,32.0,0.0,0.0,29.569,29.484,,,86.0,83.207
2020-01-28,32.18,25.16,0.0,0.0,29.818,29.569,,,85.0,79.0
2020-01-29,25.16,6.62,0.0,0.0,30.141,29.812,,,79.0,63.0
2020-01-30,30.848,-6.52,0.0,0.0,30.2,30.126,,,71.0,58.0
2020-01-31,39.454,-0.4,0.0,0.0,30.183,30.067,,,73.0,54.0
2020-02-01,29.48,26.24,0.0,0.0,30.074,29.698,,,76.0,66.0
2020-02-02,36.14,23.0,0.0,0.0,29.69,29.356,,,76.0,62.0
2020-02-03,36.5,23.72,0.0,0.0,29.783,29.391,,,78.0,69.0
2020-02-04,35.24,17.96,0.0,0.0,29.82,29.635,,,79.0,74.0
2020-02-05,30.92,11.516,0.0,0.0,30.069,29.728,,,78.0,54.0
2020-02-06,29.3,7.16,0.0,0.0,30.021,29.476,,,77.0,57.586
2020-02-07,28.22,16.7,0.0,0.0,29.471,28.812,,,80.793,77.0
2020-02-08,20.387,-8.32,0.0,0.0,30.165,29.168,,,78.0,63.0
2020-02-09,33.104,-22.9,0.0,0.0,30.399,30.171,,,74.0,57.0
2020-02-10,35.06,20.66,0.0,0.0,30.296,29.851,,,83.0,74.0
2020-02-11,35.06,18.866,0.026,0.35,30.045,29.705,,,83.0,79.0
2020-02-12,44.444,27.68,0.0,0.0,30.015,29.715,,,83.0,55.0
2020-02-13,30.312,29.343,0.0,0.0,29.953,29.894,,,64.0,63.0
2020-02-21,25.52,19.94,0.0,0.0,30.113,30.084,,,45.0,40.0
2020-02-22,49.004,6.98,0.0,0.0,30.073,29.967,,,59.0,40.0
2020-02-23,56.455,10.94,0.0,0.0,30.03,29.929,,,69.0,38.448
2020-02-24,59.72,22.541,0.0,0.0,29.947,29.822,,,71.0,32.0
2020-02-25,45.86,30.38,0.0,0.0,29.905,29.831,,,75.0,57.0
2020-02-26,35.24,31.1,0.0,0.0,29.975,29.823,,,78.0,71.0
2020-02-27,39.355,24.8,0.0,0.0,29.821,29.082,,,81.0,67.0
2020-02-28,29.0,17.904,0.0,0.0,29.576,29.34,,,78.0,69.0
2020-02-29,22.181,12.2,0.0,0.0,29.796,29.563,,,75.0,59.0
2020-03-01,32.99,2.948,0.0,0.0,30.01,29.798,,,69.0,56.0
2020-03-02,36.86,2.84,0.0,0.0,30.021,29.574,,,77.0,60.0
2020-03-03,60.326,32.36,0.0,0.0,29.655,29.395,,,83.0,52.0
2020-03-04,44.102,34.16,0.0,0.0,29.652,29.196,,,80.0,57.0
2020-03-05,51.512,31.28,0.0,0.0,30.054,29.655,,,71.0,47.0
2020-03-06,50.432,24.08,0.0,0.0,30.065,29.899,,,75.0,48.0
2020-03-07,42.386,15.62,0.0,0.0,30.287,29.948,,,69.0,34.621
2020-03-08,57.266,14.54,0.0,0.0,30.266,30.159,,,57.0,33.0
2020-03-09,69.676,29.66,0.0,0.0,30.161,30.06,,,71.0,30.0
2020-03-10,50.36,35.78,0.0,0.0,30.1,29.672,,,79.0,53.103
2020-03-11,43.7,23.9,0.0,0.0,30.159,29.758,,,81.0,53.633
2020-03-12,52.1,23.23,0.0,0.0,30.113,30.034,,,71.897,46.0
2020-03-13,50.36,35.29,0.0,0.0,30.058,29.502,,,85.0,58.0
2020-03-14,52.25,32.72,0.0,0.0,30.257,29.785,,,82.0,50.0
2020-03-15,39.038,18.761,0.0,0.0,30.547,30.261,,,59.0,45.0
2020-03-16,50.434,8.24,0.0,0.0,30.56,30.274,,,65.0,32.0
2020-03-17,39.56,27.32,0.0,0.0,30.27,29.881,,,73.0,43.0
2020-03-18,54.407,27.68,0.0,0.0,30.399,29.98,,,72.0,39.0
2020-03-19,51.392,32.025,0.0,0.0,30.329,30.156,,,64.0,53.0
2020-03-20,62.612,37.94,0.0,0.0,30.158,29.425,,,79.0,63.0
2020-03-21,51.887,19.76,0.0,0.0,30.42,29.657,,,67.0,40.0
2020-03-22,47.027,10.58,0.0,0.0,30.645,30.418,,,56.633,32.0
2020-03-23,40.544,14.9,0.0,0.0,30.589,30.106,,,69.0,41.0
2020-03-24,39.38,28.58,0.0,0.0,30.128,29.978,,,76.0,67.0
2020-03-25,53.756,13.82,0.052,0.69,30.143,29.978,,,76.0,47.0
